ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Time_taken(min)
A98,MYSRES04DEL03,29,4.6,12.3085,76.665808,12.3685,76.725808,Drinks ,scooter ,17
3262,MYSRES06DEL02,30,4.9,12.323994,76.626167,12.373994,76.676167,Buffet ,motorcycle ,28
B8BA,BANGRES19DEL01,38,4,12.914264,77.6784,13.024264,77.7884,Drinks ,motorcycle ,43
2F95,MUMRES11DEL01,22,4.4,18.994237,72.825553,19.004237,72.835553,Meal ,motorcycle ,16
4742,CHENRES04DEL01,27,4.5,13.02978,80.208812,13.13978,80.318812,Buffet ,motorcycle ,21
B78B,COIMBRES04DEL01,25,4.2,11.024839,77.007003,11.064839,77.047003,Drinks ,motorcycle ,43
7387,VADRES08DEL02,24,4.6,0.0,0.0,0.05,0.05,Meal ,motorcycle ,14
4F3E,RANCHIRES08DEL01,36,4.9,23.353783,85.326967,23.363783,85.336967,Buffet ,scooter ,21
1AF1,RANCHIRES01DEL02,27,4.8,23.416792,85.316842,23.496792,85.396842,Snack ,motorcycle ,41
CF46,AURGRES04DEL02,34,4.8,19.876106,75.340775,19.926106,75.390775,Snack ,electric_scooter ,25
6EC5,MYSRES13DEL01,34,4.7,12.310972,76.659264,12.420972,76.769264,Drinks ,scooter ,36
6886,SURRES11DEL03,29,4.5,21.157735,72.768778,21.187735,72.798778,Snack ,motorcycle ,19
4C59,JAPRES15DEL01,25,2.7,26.891191,75.802083,27.001191,75.912083,Snack ,motorcycle ,37
62C,JAPRES02DEL01,29,4.6,-26.914142,75.805704,27.024142,75.915704,Buffet ,motorcycle ,37
9759,COIMBRES09DEL02,37,4.5,11.008638,76.984311,11.138638,77.114311,Drinks ,scooter ,28
CA4,SURRES19DEL03,27,4.8,21.149669,72.772629,21.179669,72.802629,Meal ,motorcycle ,29
1F25,MYSRES17DEL03,39,4.8,12.326356,76.619103,12.386356,76.679103,Snack ,scooter ,23
CD11,KNPRES19DEL01,34,4.3,26.49095,80.318656,26.50095,80.328656,Meal ,motorcycle ,20
4337,HYDRES20DEL01,27,4.9,17.483216,78.552111,17.523216,78.592111,Drinks ,motorcycle ,13
44A4,CHENRES04DEL01,28,5,13.02978,80.208812,13.03978,80.218812,Meal ,scooter ,24
85EC,INDORES03DEL01,24,4.8,22.751857,75.866699,22.821857,75.936699,Buffet ,motorcycle ,28
DDB,PUNERES09DEL01,29,4.6,18.536562,73.896485,18.546562,73.906485,Snack ,motorcycle ,14
871E,PUNERES14DEL03,38,4.6,18.516216,73.842527,18.576216,73.902527,Meal ,motorcycle ,27
AE85,PUNERES19DEL02,36,4.1,18.563934,73.915367,18.643935,73.995367,Buffet ,motorcycle ,51
AE1B,PUNERES05DEL01,26,4.6,18.543626,73.905101,18.613626,73.975101,Drinks ,motorcycle ,16
5DBD,VADRES04DEL03,20,4.8,0.0,0.0,0.03,0.03,Meal ,motorcycle ,26
C5F2,LUDHRES08DEL02,36,4.8,30.899992,75.831338,30.949992,75.881338,Snack ,motorcycle ,28
6EAA,PUNERES05DEL03,29,4.6,18.543626,73.905101,18.603626,73.965101,Snack ,motorcycle ,20
D9EA,BHPRES010DEL03,38,4.9,23.266261,77.379605,23.296261,77.409605,Meal ,scooter ,34
C91E,LUDHRES05DEL02,24,4.8,30.905562,75.832841,30.985562,75.912841,Buffet ,scooter ,15
9AF,RANCHIRES12DEL03,20,4.9,0.0,0.0,0.09,0.09,Snack ,motorcycle ,24
4013,JAPRES02DEL02,24,4.5,26.914142,75.805704,26.994142,75.885704,Meal ,electric_scooter ,13
4442,SURRES03DEL01,23,5,21.186884,72.793616,21.256884,72.863616,Buffet ,motorcycle ,20
962E,RANCHIRES19DEL01,38,4.4,23.333017,85.3172,23.403017,85.3872,Drinks ,scooter ,32
CA86,DEHRES17DEL02,33,4.9,30.327968,78.046106,30.377968,78.096106,Drinks ,scooter ,32
DBC,INDORES15DEL01,20,4.7,22.760072,75.892574,22.770072,75.902574,Meal ,motorcycle ,27
4947,HYDRES06DEL02,35,5,17.455894,78.375467,17.475894,78.395467,Buffet ,scooter ,17
CC09,KNPRES11DEL03,38,4.8,26.474986,80.342796,26.534986,80.402796,Meal ,motorcycle ,37
3.7E+05,HYDRES06DEL02,20,4.9,17.455894,78.375467,17.585894,78.505467,Drinks ,motorcycle ,34
89AC,BANGRES01DEL02,21,5,12.933284,77.615428,12.983284,77.665428,Snack ,motorcycle ,11
2445,INDORES15DEL03,36,4.8,22.760072,75.892574,22.790072,75.922574,Meal ,scooter ,16
4DB6,MYSRES11DEL01,37,4.8,12.323225,76.630028,12.363225,76.670028,Drinks ,scooter ,28
50AF,VADRES03DEL02,27,4.5,22.32,73.17,22.4,73.25,Drinks ,motorcycle ,22
76AF,RANCHIRES14DEL02,37,4.7,0.0,0.0,0.02,0.02,Snack ,scooter ,19
9EB9,CHENRES19DEL03,33,4.9,12.986047,80.218114,13.076047,80.308114,Meal ,scooter ,26
98F1,SURRES09DEL02,30,4.1,21.175975,72.795503,21.255975,72.875503,Meal ,motorcycle ,35
A198,VADRES01DEL03,21,4.8,22.307898,73.167788,22.337898,73.197788,Buffet ,scooter ,14
46CE,SURRES14DEL02,25,4.6,21.157729,72.768726,21.207729,72.818726,Snack ,motorcycle ,15
7009,PUNERES09DEL02,20,5,18.536562,73.896485,18.556562,73.916485,Snack ,scooter ,31
6E+84,COIMBRES20DEL03,39,4.7,10.994136,76.963303,11.054136,77.023303,Drinks ,motorcycle ,20
372C,CHENRES07DEL03,28,4.5,13.081878,80.248519,13.141878,80.308519,Buffet ,motorcycle ,23
8B11,CHENRES09DEL03,39,4.9,13.044694,80.26147,13.104694,80.32147,Meal ,motorcycle ,17
8A20,MUMRES15DEL02,29,4.5,19.176269,72.836721,19.196269,72.856721,Meal ,electric_scooter ,16
95A8,MYSRES20DEL03,37,4.2,12.337978,76.616792,12.367978,76.646792,Snack ,motorcycle ,23
7FC8,RANCHIRES03DEL01,25,4.6,0.0,0.0,0.11,0.11,Drinks ,motorcycle ,19
51EA,COIMBRES05DEL01,25,4.6,11.022169,76.999594,11.132169,77.109594,Meal ,scooter ,14
8093,HYDRES03DEL01,29,5,17.422819,78.449578,17.432819,78.459578,Snack ,motorcycle ,14
29B2,MYSRES09DEL01,29,4.8,12.323194,76.630583,12.333194,76.640583,Meal ,motorcycle ,26
96A0,VADRES010DEL02,38,4.8,22.310329,73.169083,22.360329,73.219083,Meal ,electric_scooter ,30
B7D6,INDORES08DEL01,32,4.6,22.725748,75.898497,22.835748,76.008497,Snack ,motorcycle ,24
AD72,MYSRES09DEL02,31,4,12.323194,76.630583,12.373194,76.680583,Meal ,motorcycle ,34
6DAE,BANGRES19DEL02,30,4.7,12.914264,77.6784,12.934264,77.6984,Meal ,scooter ,20
BC81,MYSRES05DEL03,33,4.7,12.323978,76.627961,12.383978,76.687961,Meal ,motorcycle ,19
26D8,HYDRES01DEL01,38,4.4,17.410371,78.437225,17.480371,78.507225,Buffet ,motorcycle ,44
6415,MYSRES14DEL02,31,4.8,0.0,0.0,0.05,0.05,Drinks ,motorcycle ,28
536,SURRES010DEL03,29,4.6,21.17106,72.789292,21.26106,72.879292,Snack ,electric_scooter ,20
24C0,SURRES20DEL03,35,4.5,21.15276,72.778059,21.18276,72.808059,Meal ,scooter ,28
780D,RANCHIRES15DEL02,24,4.6,23.369746,85.33982,23.499746,85.46982,Buffet ,electric_scooter ,33
439,MUMRES15DEL02,29,4.6,-19.176269,-72.836721,19.256269,72.916721,Buffet ,scooter ,26
9F58,MYSRES17DEL01,33,4.6,12.326356,76.619103,12.436356,76.729103,Snack ,scooter ,38
34CE,COIMBRES15DEL01,31,4.6,11.006686,76.951736,11.046686,76.991736,Drinks ,scooter ,21
421C,VADRES12DEL01,39,4.7,0.0,0.0,0.04,0.04,Meal ,scooter ,26
7D70,VADRES18DEL01,31,4.9,0.0,0.0,0.07,0.07,Drinks ,scooter ,25
2253,COIMBRES18DEL01,22,4.8,11.02091,76.940432,11.06091,76.980432,Meal ,motorcycle ,25
1BFC,PUNERES18DEL02,39,4.3,18.593481,73.785901,18.673481,73.865901,Meal ,motorcycle ,43
6533,VADRES20DEL02,31,4.9,22.311358,73.164798,22.331358,73.184798,Drinks ,motorcycle ,24
B297,RANCHIRES06DEL03,35,4.7,23.357804,85.325146,23.417804,85.385146,Snack ,motorcycle ,33
D8FD,KOLRES12DEL03,24,4.9,22.551084,88.354127,22.611084,88.414127,Buffet ,scooter ,28
B31B,JAPRES16DEL03,28,4.5,26.849596,75.800512,26.939596,75.890512,Buffet ,motorcycle ,25
5F8C,PUNERES02DEL02,35,5,18.55144,73.804855,18.60144,73.854855,Buffet ,motorcycle ,25
8BF5,RANCHIRES010DEL03,22,4.6,23.354422,85.3329,23.444422,85.4229,Meal ,scooter ,29
BE9F,RANCHIRES010DEL02,24,4.6,23.354422,85.3329,23.484422,85.4629,Snack ,motorcycle ,20
62F2,HYDRES20DEL02,31,3.5,17.483216,78.552111,17.613216,78.682111,Snack ,scooter ,31
A438,MYSRES05DEL01,33,4.7,12.323978,76.627961,12.393978,76.697961,Snack ,scooter ,20
1BE2,COIMBRES19DEL01,34,4.5,11.022298,76.998349,11.032298,77.008349,Meal ,scooter ,22
4417,MUMRES05DEL02,35,4.7,18.927584,72.832585,19.057584,72.962585,Buffet ,scooter ,24
B0B1,MYSRES12DEL02,20,4.6,12.284747,76.625861,12.304747,76.645861,Buffet ,motorcycle ,23
D6FB,KNPRES14DEL01,21,4.3,26.463504,80.372929,26.503504,80.412929,Meal ,motorcycle ,33
225A,JAPRES20DEL01,33,4.7,26.956431,75.776649,27.026431,75.846649,Buffet ,scooter ,21
C594,AGRRES17DEL03,26,4.5,27.157772,78.04725,27.297772,78.18725,Buffet ,motorcycle ,16
80EA,BANGRES18DEL03,37,5,12.913041,77.683237,12.943041,77.713237,Buffet ,motorcycle ,34
DA1F,GOARES12DEL02,33,4.9,15.516833,73.768172,15.566833,73.818172,Snack ,scooter ,18
1752,HYDRES18DEL02,29,4.9,17.450851,78.379347,17.470851,78.399347,Snack ,motorcycle ,13
812,JAPRES09DEL01,29,4.6,26.911378,75.789034,26.921378,75.799034,Buffet ,bicycle ,13
8BA7,JAPRES07DEL01,24,4.8,26.766536,75.837333,26.776536,75.847333,Snack ,scooter ,14
E96,VADRES15DEL02,34,4.5,0.0,0.0,0.05,0.05,Meal ,electric_scooter ,27
8ACA,PUNERES14DEL02,33,4.6,18.516216,73.842527,18.536216,73.862527,Snack ,scooter ,18
C810,KOLRES06DEL01,31,4.8,22.533662,88.366217,22.603662,88.436217,Drinks ,motorcycle ,26
DB9C,BHPRES09DEL01,24,4.8,0.0,0.0,0.07,0.07,Snack ,scooter ,32
93F2,SURRES16DEL01,21,4.6,21.160437,72.774209,21.170437,72.784209,Buffet ,scooter ,11
73D4,CHENRES01DEL01,30,4.8,13.005801,80.250744,13.015801,80.260744,Drinks ,scooter ,27
AAE3,CHENRES16DEL02,29,4.7,13.049645,80.242268,13.099645,80.292268,Drinks ,scooter ,14
7425,BANGRES04DEL02,34,4.7,12.98041,77.640489,13.03041,77.690489,Meal ,scooter ,23
B4EB,MYSRES01DEL01,20,4.4,12.311072,76.654878,12.381072,76.724878,Drinks ,motorcycle ,34
428C,INDORES19DEL01,28,4.6,22.745536,75.893106,22.785536,75.933106,Snack ,motorcycle ,10
D9CA,AURGRES12DEL03,26,4.5,19.879631,75.323403,19.939631,75.383403,Snack ,scooter ,19
9D74,PUNERES09DEL03,25,4.8,18.536562,73.896485,18.566562,73.926485,Snack ,motorcycle ,19
7877,HYDRES12DEL02,39,5,17.429585,78.392621,17.479585,78.442621,Buffet ,electric_scooter ,39
D3B9,DEHRES11DEL03,22,4.9,0.0,0.0,0.03,0.03,Drinks ,scooter ,15
2.3E+07,JAPRES05DEL03,31,4.2,26.905287,75.794592,26.935287,75.824592,Buffet ,motorcycle ,24
D352,KNPRES11DEL02,34,4.4,26.474986,80.342796,26.554986,80.422796,Meal ,motorcycle ,35
67DD,SURRES08DEL01,26,4.5,21.173343,72.792731,21.213343,72.832731,Buffet ,motorcycle ,22
5A5E,RANCHIRES09DEL01,35,4.1,23.351058,85.325731,23.421058,85.395731,Snack ,motorcycle ,38
9DEF,CHENRES13DEL03,29,5,13.027018,80.254791,13.117018,80.344791,Buffet ,scooter ,24
B235,RANCHIRES09DEL03,22,3.5,23.351058,85.325731,23.381058,85.355731,Buffet ,motorcycle ,41
3654,BANGRES13DEL03,34,4.1,12.935662,77.61413,13.025662,77.70413,Meal ,motorcycle ,35
635E,COIMBRES07DEL01,27,4.6,10.96185,76.971082,11.03185,77.041082,Buffet ,scooter ,11
4033,HYDRES16DEL02,35,4.9,17.440827,78.393391,17.490827,78.443391,Meal ,scooter ,32
EFA,BANGRES01DEL03,27,4.8,12.933284,77.615428,13.023284,77.705428,Buffet ,motorcycle ,35
185E,INDORES07DEL01,38,4.5,22.722634,75.886959,22.792634,75.956959,Snack ,motorcycle ,44
D250,DEHRES07DEL03,31,4.9,30.362686,78.06889,30.502686,78.20889,Buffet ,scooter ,25
A87A,JAPRES08DEL02,20,4.7,26.910262,75.783013,27.040262,75.913013,Drinks ,scooter ,27
39D1,CHENRES07DEL02,33,4.6,13.081878,80.248519,13.131878,80.298519,Drinks ,scooter ,18
10C6,VADRES16DEL02,24,4.1,0.0,0.0,0.05,0.05,Drinks ,motorcycle ,23
8449,RANCHIRES14DEL01,25,4.5,0.0,0.0,0.04,0.04,Buffet ,electric_scooter ,24
D6E6,KOLRES05DEL03,23,4.8,22.527893,88.368628,22.557893,88.398628,Drinks ,scooter ,17
9358,COIMBRES05DEL02,39,4.9,11.022169,76.999594,11.152169,77.129594,Meal ,motorcycle ,27
97D2,JAPRES11DEL02,30,4.8,26.90294,75.793007,26.98294,75.873007,Drinks ,electric_scooter ,27
C64A,ALHRES16DEL03,36,4.5,25.450377,81.834236,25.480377,81.864236,Snack ,scooter ,24
A12B,SURRES01DEL01,27,4.7,21.186438,72.794115,21.196438,72.804115,Buffet ,motorcycle ,19
3E+75,RANCHIRES07DEL03,35,4.8,23.359407,85.325055,23.419407,85.385055,Meal ,scooter ,23
D201,KOLRES11DEL02,27,4.5,22.577821,88.400581,22.707821,88.530581,Drinks ,motorcycle ,29
59A1,PUNERES01DEL02,28,4.6,18.569156,73.774723,18.589156,73.794723,Drinks ,electric_scooter ,10
AED 7.00,PUNERES16DEL02,24,4.8,18.536718,73.830327,18.556718,73.850327,Snack ,electric_scooter ,13
7F6C,RANCHIRES14DEL02,33,3.8,0.0,0.0,0.08,0.08,Meal ,scooter ,37
BB65,COIMBRES17DEL01,20,4.9,11.026117,76.944652,11.036117,76.954652,Drinks ,electric_scooter ,19
78CD,VADRES19DEL03,30,5,22.311844,73.165081,22.341844,73.195081,Meal ,motorcycle ,21
68D8,RANCHIRES12DEL01,39,4.7,0.0,0.0,0.04,0.04,Buffet ,scooter ,29
18B9,RANCHIRES19DEL03,29,4.6,23.333017,85.3172,23.393017,85.3772,Meal ,motorcycle ,12
6B52,RANCHIRES08DEL01,38,4.7,23.353783,85.326967,23.363783,85.336967,Meal ,scooter ,39
F5B,MYSRES01DEL01,31,4.7,12.311072,76.654878,12.421072,76.764878,Buffet ,scooter ,16
B485,CHENRES04DEL03,28,4.8,13.02978,80.208812,13.05978,80.238812,Snack ,motorcycle ,26
35D0,SURRES02DEL01,28,4.9,21.186608,72.794136,21.196608,72.804136,Buffet ,motorcycle ,15
B48E,RANCHIRES04DEL01,36,3.7,23.359033,85.325347,23.429033,85.395347,Drinks ,scooter ,33
43B8,INDORES20DEL03,31,4.9,22.732225,75.874765,22.822225,75.964765,Drinks ,electric_scooter ,17
3B32,COIMBRES04DEL01,34,5,11.024839,77.007003,11.064839,77.047003,Snack ,motorcycle ,38
C2A3,DEHRES18DEL01,39,4.6,0.0,0.0,0.04,0.04,Meal ,scooter ,26
44AA,INDORES15DEL02,36,4.8,22.760072,75.892574,22.890072,76.022574,Snack ,scooter ,25
BF42,AGRRES13DEL01,29,4.6,27.159795,78.04299,27.199795,78.08299,Meal ,motorcycle ,16
6386,BANGRES11DEL03,32,4.6,12.934365,77.616155,12.994365,77.676155,Meal ,scooter ,16
429,HYDRES11DEL03,29,4.6,17.430448,78.418213,17.490448,78.478213,Buffet ,bicycle ,18
DD39,DEHRES07DEL03,28,4.8,30.362686,78.06889,30.392686,78.09889,Snack ,motorcycle ,14
511C,PUNERES16DEL01,36,5,18.536718,73.830327,18.576718,73.870328,Buffet ,motorcycle ,49
E241,GOARES05DEL02,24,4.7,0.0,0.0,0.08,0.08,Drinks ,scooter ,13
6292,COIMBRES03DEL03,30,4.7,11.025083,77.015393,11.085083,77.075393,Snack ,scooter ,18
A518,INDORES20DEL01,27,4.6,22.732225,75.874765,22.802225,75.944765,Meal ,motorcycle ,22
BC17,MUMRES05DEL03,33,4.5,18.927584,72.832585,18.957584,72.862585,Drinks ,scooter ,20
DF0F,GOARES010DEL01,25,4.3,15.546594,73.760431,15.556594,73.770431,Buffet ,motorcycle ,24
2A4B,MYSRES18DEL01,20,4.8,12.337928,76.617889,12.407928,76.687889,Drinks ,scooter ,24
448A,MYSRES18DEL02,38,4.7,12.337928,76.617889,12.387928,76.667889,Meal ,electric_scooter ,29
539C,MYSRES15DEL03,36,4.6,12.352058,76.60665,12.412058,76.66665,Snack ,motorcycle ,21
34A9,INDORES16DEL03,33,4.9,22.744648,75.894377,22.834648,75.984377,Buffet ,motorcycle ,22
8926,BANGRES19DEL02,21,4.9,12.914264,77.6784,12.934264,77.6984,Buffet ,motorcycle ,14
39D4,VADRES04DEL03,31,4.8,0.0,0.0,0.06,0.06,Drinks ,scooter ,18
7C7E,SURRES02DEL02,34,4.6,21.186608,72.794136,21.236608,72.844136,Drinks ,motorcycle ,27
4374,BANGRES05DEL01,33,4.8,12.970324,77.645748,13.080324,77.755748,Drinks ,motorcycle ,40
93CE,CHENRES12DEL02,31,4.7,12.972793,80.249982,12.992793,80.269982,Buffet ,scooter ,21
C8F9,GOARES14DEL03,37,4.6,15.157944,73.950889,15.247944,74.040889,Meal ,motorcycle ,48
CD3C,ALHRES17DEL03,21,5,25.45235,81.841889,25.51235,81.901889,Meal ,scooter ,29
928A,MYSRES12DEL03,38,4.6,12.284747,76.625861,12.374747,76.715861,Meal ,motorcycle ,36
7A11,MUMRES13DEL02,29,4.7,19.178321,72.834715,19.198321,72.854715,Snack ,scooter ,25
74BE,CHENRES13DEL02,28,4,13.027018,80.254791,13.077018,80.304791,Meal ,motorcycle ,34
3174,CHENRES11DEL03,36,4.9,13.064181,80.236442,13.094181,80.266442,Buffet ,scooter ,30
AA9,MUMRES18DEL03,29,4.6,19.1093,72.825451,19.1993,72.915451,Meal ,motorcycle ,30
7F48,CHENRES11DEL01,29,4.8,13.064181,80.236442,13.074181,80.246442,Buffet ,scooter ,20
A858,JAPRES12DEL01,30,4.7,26.902908,75.792934,26.942908,75.832934,Snack ,motorcycle ,15
C69B,AGRRES14DEL02,23,4.2,27.16185,78.040165,27.24185,78.120165,Drinks ,scooter ,36
E0C3,LUDHRES03DEL03,29,4.8,30.88722,75.804893,30.91722,75.834893,Buffet ,electric_scooter ,11
7B44,JAPRES19DEL02,34,4.6,26.913726,75.75282,26.933726,75.77282,Meal ,motorcycle ,25
97A2,PUNERES05DEL01,29,4.9,18.543626,73.905101,18.613626,73.975101,Buffet ,scooter ,30
B0F4,COIMBRES01DEL01,39,3.6,11.016298,76.972076,11.126298,77.082076,Snack ,motorcycle ,35
67D8,PUNERES08DEL01,31,4.6,18.53408,73.89852,18.64408,74.00852,Snack ,motorcycle ,52
4922,MYSRES05DEL03,32,4.7,12.323978,76.627961,12.353978,76.657961,Buffet ,motorcycle ,20
D868,DEHRES010DEL01,27,4.8,30.328174,78.049117,30.438174,78.159117,Buffet ,electric_scooter ,17
543D,COIMBRES09DEL01,30,4.6,11.008638,76.984311,11.118638,77.094311,Meal ,scooter ,17
5867,CHENRES16DEL02,30,4.6,13.049645,80.242268,13.069645,80.262268,Drinks ,scooter ,22
A566,MUMRES04DEL03,21,4.8,19.254567,72.848923,19.314567,72.908923,Drinks ,motorcycle ,27
B58D,BANGRES07DEL03,28,4.6,12.978453,77.643685,13.068453,77.733685,Buffet ,scooter ,23
6A79,BANGRES11DEL01,38,4.6,12.934365,77.616155,12.974365,77.656155,Snack ,motorcycle ,28
1C06,COIMBRES18DEL01,34,4.9,11.02091,76.940432,11.03091,76.950432,Meal ,motorcycle ,17
C280,KOLRES04DEL03,27,4.7,22.538731,88.364878,22.568731,88.394878,Snack ,motorcycle ,16
E1F3,BHPRES08DEL01,30,4.6,23.232537,77.429845,23.302537,77.499845,Snack ,motorcycle ,19
86CB,VADRES09DEL03,25,4.8,0.0,0.0,0.03,0.03,Buffet ,scooter ,15
A172,SURRES17DEL02,21,4.7,21.149569,72.772697,21.229569,72.852697,Snack ,motorcycle ,24
D9F0,DEHRES11DEL01,21,4.7,0.0,0.0,0.04,0.04,Drinks ,scooter ,30
873B,COIMBRES13DEL02,23,4.5,11.003669,76.976494,11.023669,76.996494,Drinks ,motorcycle ,22
911B,JAPRES03DEL02,37,4.8,26.913483,75.803139,26.993483,75.883139,Buffet ,motorcycle ,40
8CE4,COIMBRES11DEL02,28,4.8,11.001753,76.986241,11.021753,77.006241,Buffet ,motorcycle ,15
114D,JAPRES010DEL03,29,4.6,26.921411,75.793604,26.951411,75.823604,Snack ,motorcycle ,36
1439,COIMBRES18DEL01,21,4.5,11.02091,76.940432,11.03091,76.950432,Buffet ,scooter ,17
56F5,BANGRES16DEL01,27,4.4,13.029198,77.570997,13.099198,77.640997,Drinks ,scooter ,35
2.2E+10,MYSRES07DEL02,20,4.2,12.325461,76.632278,12.345461,76.652278,Snack ,motorcycle ,29
A16B,COIMBRES06DEL03,33,4.5,11.021278,76.995017,11.081278,77.055017,Meal ,motorcycle ,28
6F46,HYDRES17DEL03,31,4.6,17.451976,78.385883,17.541976,78.475883,Drinks ,scooter ,26
C25D,AGRRES20DEL03,22,4.1,27.158822,78.045359,27.248822,78.135359,Meal ,motorcycle ,34
6AA6,CHENRES07DEL01,23,4.9,13.081878,80.248519,13.091878,80.258519,Meal ,scooter ,24
109E,MUMRES010DEL02,26,4.6,19.003517,72.82765,19.083517,72.90765,Drinks ,motorcycle ,22
1716,INDORES13DEL02,23,4.6,22.745049,75.892471,22.765049,75.912471,Snack ,motorcycle ,15
51F3,RANCHIRES16DEL02,28,4.5,23.371292,85.327872,23.421292,85.377872,Snack ,motorcycle ,30
1DA9,COIMBRES12DEL02,26,4.1,11.000762,76.981876,11.050762,77.031876,Meal ,motorcycle ,16
BE1A,PUNERES12DEL01,30,4.4,18.520016,73.830547,18.530016,73.840547,Buffet ,motorcycle ,23
1ACB,COIMBRES14DEL03,39,4.8,11.003681,76.975525,11.093681,77.065525,Snack ,motorcycle ,44
AD40,INDORES05DEL01,33,4.9,22.727021,75.884167,22.737021,75.894167,Buffet ,scooter ,12
C176,DEHRES20DEL01,24,4.9,0.0,0.0,0.04,0.04,Meal ,motorcycle ,24
70CF,COIMBRES17DEL02,38,3.8,11.026117,76.944652,11.156117,77.074652,Snack ,motorcycle ,41
8B15,MYSRES18DEL03,25,4.4,12.337928,76.617889,12.427928,76.707889,Meal ,motorcycle ,33
CED9,GOARES010DEL02,27,4.7,15.546594,73.760431,15.566594,73.780431,Meal ,scooter ,10
4A5C,SURRES09DEL02,32,4.4,21.175975,72.795503,21.305975,72.925503,Snack ,scooter ,40
31FE,INDORES11DEL03,25,4.7,22.751234,75.88949,22.841234,75.97949,Meal ,scooter ,15
1C6E,COIMBRES15DEL02,29,4.9,11.006686,76.951736,11.026686,76.971736,Snack ,scooter ,15
BE46,MYSRES02DEL03,22,4.8,12.304569,76.643622,12.334569,76.673622,Drinks ,motorcycle ,19
B634,PUNERES06DEL03,36,4.7,18.546258,73.904337,18.606258,73.964337,Buffet ,motorcycle ,19
56AB,BANGRES01DEL01,20,4.5,12.933284,77.615428,12.973284,77.655428,Snack ,motorcycle ,23
51AE,JAPRES06DEL01,31,4.6,26.911927,75.797282,26.921927,75.807282,Buffet ,motorcycle ,19
1971,CHENRES02DEL02,30,4.9,13.086438,80.220672,13.106438,80.240672,Buffet ,scooter ,16
5278,MYSRES14DEL01,33,4.9,0.0,0.0,0.11,0.11,Drinks ,motorcycle ,15
9528,RANCHIRES16DEL03,36,4.2,23.371292,85.327872,23.431292,85.387872,Meal ,scooter ,32
B2B3,RANCHIRES06DEL03,32,4.7,23.357804,85.325146,23.387804,85.355146,Drinks ,motorcycle ,25
7EC,RANCHIRES18DEL02,39,4.6,23.351489,85.324253,23.481489,85.454253,Drinks ,scooter ,33
7E7F,SURRES04DEL02,31,4.3,21.173493,72.801953,21.253493,72.881953,Snack ,motorcycle ,35
474A,MUMRES03DEL01,21,4.9,19.22384,72.841347,19.33384,72.951347,Meal ,motorcycle ,20
25C7,COIMBRES05DEL02,28,4.3,11.022169,76.999594,11.072169,77.049594,Meal ,motorcycle ,50
461F,BANGRES09DEL01,28,4.8,12.934179,77.615797,12.974179,77.655797,Snack ,motorcycle ,21
4006,COIMBRES17DEL03,29,4.6,11.026117,76.944652,11.086117,77.004652,Drinks ,scooter ,15
7E9B,BANGRES07DEL01,22,4.4,12.978453,77.643685,13.088453,77.753685,Meal ,motorcycle ,39
4839,HYDRES19DEL03,27,4.7,17.458998,78.500366,17.548998,78.590366,Meal ,electric_scooter ,40
CF5C,AGRRES09DEL03,26,4.6,0.0,0.0,0.03,0.03,Buffet ,motorcycle ,12
417,COIMBRES18DEL01,29,4.6,11.02091,76.940432,11.13091,77.050432,Snack ,motorcycle ,15
5B8,CHENRES01DEL03,29,4.6,13.005801,80.250744,13.065801,80.310744,Meal ,scooter ,11
43AD,COIMBRES11DEL01,21,4.3,11.001753,76.986241,11.071753,77.056241,Meal ,motorcycle ,33
C798,DEHRES14DEL02,20,4.8,30.319528,78.040267,30.449528,78.170267,Snack ,scooter ,33
BB79,MUMRES01DEL03,39,4.3,19.12663,72.829976,19.21663,72.919976,Buffet ,motorcycle ,41
8DB8,SURRES08DEL02,37,4.9,21.173343,72.792731,21.223343,72.842731,Drinks ,scooter ,26
6D2D,RANCHIRES11DEL01,22,4.9,23.359194,85.325447,23.369194,85.335447,Meal ,motorcycle ,22
36F0,INDORES11DEL02,36,3.5,22.751234,75.88949,22.831234,75.96949,Buffet ,scooter ,41
B453,COIMBRES19DEL02,31,4.7,11.022298,76.998349,11.102298,77.078349,Snack ,motorcycle ,23
D4C6,ALHRES06DEL01,20,3.5,0.0,0.0,0.11,0.11,Buffet ,motorcycle ,35
33FE,HYDRES03DEL01,25,4.7,17.422819,78.449578,17.532819,78.559578,Meal ,scooter ,12
369F,JAPRES04DEL03,33,4.7,26.902328,75.794257,26.932328,75.824257,Snack ,motorcycle ,33
CF84,KNPRES14DEL02,37,4.6,26.463504,80.372929,26.513504,80.422929,Buffet ,motorcycle ,24
5901,HYDRES05DEL01,21,4.7,17.433809,78.386744,17.503809,78.456744,Meal ,motorcycle ,22
8538,COIMBRES14DEL01,27,4.8,11.003681,76.975525,11.043681,77.015525,Snack ,electric_scooter ,21
C067,BHPRES13DEL02,39,4.5,-23.230791,77.43702,23.250791,77.45702,Meal ,motorcycle ,29
8A46,RANCHIRES20DEL03,28,4.9,23.39925,85.390464,23.48925,85.480464,Snack ,motorcycle ,18
9D09,SURRES12DEL03,26,4.9,21.183434,72.814492,21.213434,72.844492,Meal ,scooter ,16
